	Unnamed: 0	URLs	Nome	Acceleration	Sprint Speed	Positioning	Finishing	Shot Power	Long Shot	Volleys	Penalties	Vision	Crossing	Free Kick	Shot Passing	Long Passing	Curve	Agility	Balance	Reactions	Ball Control	Dribbling	Composure	Interceptions	Heading	Def. Awareness	Standing Tackle	Sliding	Jumping	Stamina	Strength	Aggression	Diving	Kicking	Handling	Reflexes	Positioning GK	Posição	Overall	Tipo	Nome Completo	País	Time	Posição Alternativa 1	Posição Alternativa 2	Posição Alternativa 3	Foto	Versão
989	989	/players/210008-adrien-rabiot/24-50541656/	adrien-rabiot	79.0	82.0	86.0	76.0	91.0	82.0	75.0	72.0	86.0	76.0	61.0	88.0	87.0	74.0	72.0	72.0	87.0	88.0	83.0	85.0	86.0	83.0	84.0	88.0	84.0	91.0	92.0	86.0	84.0	9.0	9.0	12.0	15.0	7.0	CM	87	Winter Wildcards	Adrien Rabiot	https://game-assets.fut.gg/2024/nations/18.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/45.png?quality=100&amp;width=80	LM			https://game-assets.fut.gg/2024/cards/futgg-cards/50541656.webp	Versão 1
1902	1902	/players/213242-adrien-tameze/24-50544890/	adrien-tameze	82.0	84.0	79.0	72.0	79.0	74.0	57.0	68.0	75.0	61.0	59.0	88.0	85.0	68.0	85.0	83.0	82.0	83.0	85.0	87.0	83.0	82.0	75.0	90.0	86.0	93.0	94.0	79.0	85.0	13.0	14.0	16.0	14.0	15.0	CB	83	Team of the Week	Adrien Tameze	https://game-assets.fut.gg/2024/nations/18.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/54.png?quality=100&amp;width=80	CDM	CM		https://game-assets.fut.gg/2024/cards/futgg-cards/50544890.webp	Versão 1
2930	2930	/players/208787-adrien-thomasson/24-208787/	adrien-thomasson	68.0	69.0	78.0	75.0	75.0	76.0	64.0	68.0	79.0	79.0	70.0	80.0	77.0	73.0	77.0	80.0	80.0	81.0	80.0	77.0	68.0	61.0	63.0	68.0	57.0	70.0	77.0	67.0	69.0	14.0	15.0	9.0	13.0	9.0	LW	78	Common	Adrien Thomasson	https://game-assets.fut.gg/2024/nations/18.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/64.png?quality=100&amp;width=80	CM	LM	RW	https://game-assets.fut.gg/2024/cards/futgg-cards/208787.webp	Versão 1
3581	3581	/players/256769-adrien-truffert/24-256769/	adrien-truffert	72.0	76.0	71.0	52.0	63.0	51.0	54.0	54.0	66.0	77.0	53.0	72.0	70.0	66.0	70.0	75.0	71.0	74.0	75.0	68.0	72.0	59.0	71.0	77.0	76.0	70.0	79.0	65.0	67.0	6.0	6.0	6.0	8.0	6.0	LB	76	Common	Adrien Truffert	https://game-assets.fut.gg/2024/nations/18.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/74.png?quality=100&amp;width=80	LWB			https://game-assets.fut.gg/2024/cards/futgg-cards/256769.webp	Versão 1
1400	1400	/players/256769-adrien-truffert/24-50588417/	adrien-truffert	85.0	89.0	83.0	61.0	73.0	59.0	63.0	63.0	76.0	89.0	61.0	83.0	81.0	76.0	80.0	86.0	82.0	85.0	86.0	78.0	83.0	67.0	82.0	89.0	88.0	81.0	92.0	75.0	78.0	6.0	6.0	6.0	8.0	6.0	LB	85	Team of the Week	Adrien Truffert	https://game-assets.fut.gg/2024/nations/18.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/74.png?quality=100&amp;width=80	LWB			https://game-assets.fut.gg/2024/cards/futgg-cards/50588417.webp	Versão 1
3010	3010	/players/201095-agustin-marchesin/24-201095/	agustin-marchesin	55.0	52.0	18.0	14.0	56.0	12.0	15.0	14.0	65.0	18.0	15.0	37.0	34.0	16.0	65.0	60.0	74.0	20.0	24.0	64.0	15.0	11.0	22.0	15.0	15.0	65.0	38.0	59.0	45.0	79.0	75.0	76.0	79.0	78.0	GK	78	Common	Agustín Marchesín	https://game-assets.fut.gg/2024/nations/52.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/450.png?quality=100&amp;width=80				https://game-assets.fut.gg/2024/cards/futgg-cards/201095.webp	Versão 1
4402	4402	/players/246357-agustina-barroso/24-246357/	agustina-barroso	51.0	68.0	21.0	35.0	44.0	25.0	18.0	52.0	25.0	54.0	35.0	69.0	45.0	40.0	60.0	73.0	78.0	68.0	33.0	67.0	77.0	70.0	79.0	76.0	74.0	73.0	76.0	78.0	74.0	10.0	11.0	11.0	9.0	5.0	CB	75	Common	Agustina Barroso	https://game-assets.fut.gg/2024/nations/52.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/116332.png?quality=100&amp;width=80	RB			https://game-assets.fut.gg/2024/cards/futgg-cards/246357.webp	Versão 1
3047	3047	/players/210648-ahmed-hegazi/24-210648/	ahmed-hegazi	44.0	48.0	20.0	17.0	27.0	15.0	23.0	30.0	41.0	21.0	29.0	67.0	73.0	35.0	41.0	41.0	81.0	60.0	53.0	60.0	81.0	84.0	73.0	77.0	77.0	76.0	85.0	90.0	79.0	14.0	5.0	14.0	8.0	10.0	CB	78	Common	Ahmed Hegazi	https://game-assets.fut.gg/2024/nations/111.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/607.png?quality=100&amp;width=80				https://game-assets.fut.gg/2024/cards/futgg-cards/210648.webp	Versão 1
4068	4068	/players/221658-ahmed-sharahili/24-221658/	ahmed-sharahili	74.0	78.0	34.0	31.0	42.0	27.0	28.0	41.0	49.0	62.0	26.0	72.0	64.0	57.0	72.0	69.0	75.0	65.0	58.0	69.0	75.0	80.0	72.0	74.0	72.0	83.0	85.0	82.0	67.0	6.0	9.0	12.0	15.0	14.0	CB	75	Common	Ahmed Sharahili	https://game-assets.fut.gg/2024/nations/183.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/607.png?quality=100&amp;width=80				https://game-assets.fut.gg/2024/cards/futgg-cards/221658.webp	Versão 1
3914	3914	/players/192598-ai-kesen/24-192598/	ai-kesen	83.0	81.0	76.0	78.0	83.0	72.0	76.0	86.0	78.0	67.0	80.0	75.0	66.0	76.0	81.0	87.0	74.0	75.0	78.0	76.0	56.0	71.0	43.0	45.0	35.0	90.0	78.0	82.0	69.0	9.0	7.0	16.0	7.0	8.0	LW	76	Rare	Ai Kesen	https://game-assets.fut.gg/2024/nations/155.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/116360.png?quality=100&amp;width=80	LM	ST		https://game-assets.fut.gg/2024/cards/futgg-cards/192598.webp	Versão 1
3074	3074	/players/272079-aida-esteve/24-272079/	aida-esteve	69.0	69.0	72.0	71.0	68.0	77.0	54.0	66.0	79.0	68.0	66.0	85.0	72.0	65.0	77.0	73.0	75.0	80.0	80.0	62.0	71.0	54.0	66.0	80.0	61.0	63.0	73.0	58.0	64.0	10.0	14.0	11.0	7.0	15.0	CM	78	Common	Aida Esteve	https://game-assets.fut.gg/2024/nations/45.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/116334.png?quality=100&amp;width=80				https://game-assets.fut.gg/2024/cards/futgg-cards/272079.webp	Versão 1
4010	4010	/players/265281-aileen-whelan/24-265281/	aileen-whelan	67.0	67.0	80.0	69.0	71.0	70.0	65.0	60.0	74.0	60.0	53.0	77.0	74.0	66.0	69.0	71.0	74.0	78.0	75.0	70.0	71.0	60.0	54.0	77.0	71.0	72.0	80.0	73.0	62.0	14.0	7.0	5.0	13.0	10.0	CAM	75	Common	Aileen Whelan	https://game-assets.fut.gg/2024/nations/14.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/95.png?quality=100&amp;width=80	RM	CM		https://game-assets.fut.gg/2024/cards/futgg-cards/265281.webp	Versão 1
2629	2629	/players/256302-ainhoa-moraza/24-256302/	ainhoa-moraza	80.0	80.0	54.0	41.0	61.0	40.0	18.0	45.0	32.0	80.0	49.0	80.0	60.0	74.0	70.0	77.0	79.0	80.0	52.0	81.0	72.0	66.0	81.0	77.0	74.0	73.0	73.0	59.0	66.0	14.0	14.0	13.0	6.0	11.0	RB	79	Common	Ainhoa Moraza	https://game-assets.fut.gg/2024/nations/45.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/240.png?quality=100&amp;width=80	RWB	LB		https://game-assets.fut.gg/2024/cards/futgg-cards/256302.webp	Versão 1
627	627	/players/225782-ainsley-maitland-niles/24-84111862/	ainsley-maitland-niles	91.0	90.0	92.0	78.0	85.0	84.0	66.0	93.0	85.0	82.0	64.0	90.0	84.0	80.0	93.0	86.0	87.0	90.0	87.0	87.0	88.0	70.0	83.0	90.0	86.0	90.0	87.0	84.0	81.0	15.0	7.0	9.0	13.0	10.0	RB	88	Ultimate Birthday	Ainsley Maitland-Niles	https://game-assets.fut.gg/2024/nations/14.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/66.png?quality=100&amp;width=80	RWB	CM		https://game-assets.fut.gg/2024/cards/futgg-cards/84111862.webp	Versão 1
632	632	/players/225782-ainsley-maitland-niles/24-67334646/	ainsley-maitland-niles	91.0	90.0	92.0	78.0	85.0	84.0	66.0	93.0	85.0	82.0	64.0	90.0	84.0	80.0	93.0	86.0	87.0	90.0	87.0	87.0	88.0	70.0	83.0	90.0	86.0	90.0	87.0	84.0	81.0	15.0	7.0	9.0	13.0	10.0	RB	88	Ultimate Birthday	Ainsley Maitland-Niles	https://game-assets.fut.gg/2024/nations/14.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/66.png?quality=100&amp;width=80	RWB	CM		https://game-assets.fut.gg/2024/cards/futgg-cards/67334646.webp	Versão 2
4297	4297	/players/268261-airine-fontaine/24-268261/	airine-fontaine	77.0	69.0	73.0	71.0	68.0	77.0	61.0	57.0	69.0	72.0	55.0	74.0	63.0	58.0	77.0	59.0	72.0	80.0	78.0	69.0	37.0	46.0	44.0	41.0	35.0	66.0	66.0	63.0	49.0	12.0	8.0	13.0	15.0	6.0	LW	75	Common	Airine Fontaine	https://game-assets.fut.gg/2024/nations/18.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/116036.png?quality=100&amp;width=80	LM			https://game-assets.fut.gg/2024/cards/futgg-cards/268261.webp	Versão 1
3735	3735	/players/233642-aissa-laidouni/24-233642/	aissa-laidouni	66.0	75.0	66.0	59.0	58.0	67.0	33.0	62.0	65.0	58.0	44.0	77.0	72.0	51.0	74.0	71.0	72.0	76.0	73.0	81.0	80.0	47.0	71.0	72.0	68.0	66.0	87.0	75.0	82.0	10.0	13.0	11.0	13.0	14.0	CDM	76	Common	Aïssa Laïdouni	https://game-assets.fut.gg/2024/nations/145.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/1831.png?quality=100&amp;width=80	CM			https://game-assets.fut.gg/2024/cards/futgg-cards/233642.webp	Versão 1
3720	3720	/players/201143-aissa-mandi/24-201143/	aissa-mandi	64.0	57.0	65.0	41.0	52.0	49.0	49.0	35.0	68.0	69.0	49.0	76.0	75.0	67.0	67.0	64.0	75.0	71.0	64.0	74.0	75.0	78.0	75.0	79.0	78.0	83.0	60.0	76.0	76.0	15.0	9.0	16.0	14.0	10.0	CB	76	Common	Aïssa Mandi	https://game-assets.fut.gg/2024/nations/97.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/483.png?quality=100&amp;width=80	RB			https://game-assets.fut.gg/2024/cards/futgg-cards/201143.webp	Versão 1
3583	3583	/players/267660-aissata-traore/24-267660/	aissata-traore	79.0	84.0	78.0	76.0	68.0	72.0	64.0	69.0	76.0	69.0	58.0	73.0	61.0	64.0	80.0	68.0	75.0	77.0	76.0	77.0	35.0	68.0	43.0	36.0	32.0	80.0	81.0	72.0	75.0	13.0	9.0	9.0	9.0	6.0	LM	76	Common	Aïssata Traoré	https://game-assets.fut.gg/2024/nations/126.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/62.png?quality=100&amp;width=80	ST	LW		https://game-assets.fut.gg/2024/cards/futgg-cards/267660.webp	Versão 1
2928	2928	/players/236648-aissatou-tounkara/24-236648/	aissatou-tounkara	67.0	64.0	35.0	32.0	43.0	31.0	36.0	41.0	37.0	42.0	30.0	79.0	74.0	33.0	52.0	64.0	75.0	66.0	59.0	76.0	74.0	78.0	82.0	81.0	76.0	84.0	70.0	80.0	75.0	16.0	9.0	8.0	10.0	13.0	CB	78	Common	Aïssatou Tounkara	https://game-assets.fut.gg/2024/nations/18.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/73.png?quality=100&amp;width=80				https://game-assets.fut.gg/2024/cards/futgg-cards/236648.webp	Versão 1
271	271	/players/241667-aitana-bonmati/24-50573315/	aitana-bonmati	83.0	81.0	92.0	92.0	70.0	90.0	63.0	71.0	91.0	68.0	68.0	92.0	88.0	77.0	94.0	87.0	92.0	92.0	92.0	86.0	90.0	55.0	72.0	83.0	69.0	77.0	82.0	77.0	62.0	9.0	11.0	15.0	14.0	12.0	CM	91	Centurions	Aitana Bonmatí	https://game-assets.fut.gg/2024/nations/45.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/241.png?quality=100&amp;width=80				https://game-assets.fut.gg/2024/cards/futgg-cards/50573315.webp	Versão 1
435	435	/players/241667-aitana-bonmati/24-241667/	aitana-bonmati	82.0	80.0	91.0	91.0	69.0	89.0	62.0	70.0	90.0	67.0	67.0	91.0	87.0	76.0	93.0	86.0	91.0	91.0	91.0	85.0	88.0	54.0	70.0	81.0	67.0	75.0	80.0	75.0	60.0	9.0	11.0	15.0	14.0	12.0	CM	90	Rare	Aitana Bonmatí	https://game-assets.fut.gg/2024/nations/45.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/241.png?quality=100&amp;width=80				https://game-assets.fut.gg/2024/cards/futgg-cards/241667.webp	Versão 1
106	106	/players/241667-aitana-bonmati/24-100904963/	aitana-bonmati	85.0	83.0	94.0	94.0	71.0	92.0	64.0	74.0	93.0	69.0	69.0	94.0	90.0	79.0	95.0	88.0	93.0	93.0	93.0	87.0	90.0	55.0	72.0	83.0	69.0	78.0	83.0	78.0	62.0	9.0	11.0	15.0	14.0	12.0	CM	92	Team of the Week	Aitana Bonmatí	https://game-assets.fut.gg/2024/nations/45.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/241.png?quality=100&amp;width=80				https://game-assets.fut.gg/2024/cards/futgg-cards/100904963.webp	Versão 1
267	267	/players/241667-aitana-bonmati/24-67350531/	aitana-bonmati	83.0	81.0	93.0	93.0	71.0	91.0	63.0	72.0	91.0	68.0	68.0	92.0	88.0	77.0	94.0	87.0	92.0	92.0	92.0	86.0	89.0	55.0	71.0	82.0	68.0	77.0	82.0	77.0	62.0	9.0	11.0	15.0	14.0	12.0	CM	91	Team of the Week	Aitana Bonmatí	https://game-assets.fut.gg/2024/nations/45.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/241.png?quality=100&amp;width=80				https://game-assets.fut.gg/2024/cards/futgg-cards/67350531.webp	Versão 2
2	2	/players/241667-aitana-bonmati/24-84127747/	aitana-bonmati	91.0	90.0	98.0	98.0	82.0	95.0	66.0	75.0	99.0	73.0	73.0	99.0	95.0	83.0	99.0	93.0	98.0	98.0	98.0	92.0	97.0	60.0	77.0	90.0	74.0	83.0	89.0	83.0	67.0	9.0	11.0	15.0	14.0	12.0	CM	97	Team of the Year	Aitana Bonmatí	https://game-assets.fut.gg/2024/nations/45.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/241.png?quality=100&amp;width=80	CAM			https://game-assets.fut.gg/2024/cards/futgg-cards/84127747.webp	Versão 1
3070	3070	/players/193314-aitor/24-193314/	aitor	58.0	53.0	15.0	12.0	51.0	12.0	15.0	24.0	50.0	30.0	14.0	38.0	35.0	34.0	55.0	48.0	77.0	14.0	22.0	55.0	24.0	20.0	14.0	13.0	12.0	65.0	42.0	52.0	15.0	78.0	68.0	74.0	80.0	76.0	GK	78	Common	Aitor	https://game-assets.fut.gg/2024/nations/45.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/479.png?quality=100&amp;width=80				https://game-assets.fut.gg/2024/cards/futgg-cards/193314.webp	Versão 1
4376	4376	/players/231433-aitor/24-231433/	aitor	83.0	84.0	74.0	76.0	66.0	64.0	64.0	75.0	72.0	73.0	74.0	72.0	61.0	80.0	82.0	75.0	70.0	73.0	75.0	66.0	32.0	42.0	30.0	24.0	22.0	59.0	73.0	50.0	53.0	11.0	14.0	14.0	8.0	10.0	LW	75	Common	Aitor	https://game-assets.fut.gg/2024/nations/45.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/1884.png?quality=100&amp;width=80	LM	RW		https://game-assets.fut.gg/2024/cards/futgg-cards/231433.webp	Versão 2
3631	3631	/players/241867-aitor-ruibal/24-241867/	aitor-ruibal	82.0	85.0	72.0	73.0	77.0	73.0	57.0	61.0	67.0	76.0	54.0	74.0	69.0	51.0	73.0	69.0	74.0	78.0	76.0	65.0	72.0	70.0	70.0	73.0	72.0	80.0	63.0	68.0	72.0	9.0	7.0	14.0	8.0	15.0	RB	76	Common	Aitor Ruibal	https://game-assets.fut.gg/2024/nations/45.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/449.png?quality=100&amp;width=80	RWB	RM	LM	https://game-assets.fut.gg/2024/cards/futgg-cards/241867.webp	Versão 1
603	603	/players/51-alan-shearer/24-51/	alan-shearer	83.0	81.0	91.0	93.0	93.0	85.0	92.0	92.0	74.0	76.0	85.0	82.0	62.0	80.0	70.0	73.0	86.0	82.0	76.0	87.0	43.0	94.0	27.0	57.0	53.0	87.0	83.0	87.0	79.0	5.0	10.0	6.0	9.0	9.0	ST	89	Icon	Alan Shearer	https://game-assets.fut.gg/2024/nations/14.png?quality=100&amp;width=80					https://game-assets.fut.gg/2024/cards/futgg-cards/51.webp	Versão 1
246	246	/players/51-alan-shearer/24-50331699/	alan-shearer	88.0	86.0	90.0	92.0	92.0	84.0	91.0	91.0	85.0	87.0	97.0	94.0	71.0	92.0	74.0	78.0	92.0	87.0	81.0	93.0	43.0	94.0	27.0	57.0	53.0	83.0	79.0	83.0	75.0	5.0	10.0	6.0	9.0	9.0	CAM	91	Winter Wildcards ICON	Alan Shearer	https://game-assets.fut.gg/2024/nations/14.png?quality=100&amp;width=80					https://game-assets.fut.gg/2024/cards/futgg-cards/50331699.webp	Versão 1
3575	3575	/players/260599-alan-varela/24-260599/	alan-varela	69.0	65.0	63.0	54.0	69.0	61.0	60.0	60.0	73.0	63.0	43.0	80.0	74.0	78.0	71.0	75.0	75.0	74.0	68.0	79.0	76.0	57.0	74.0	72.0	74.0	72.0	82.0	74.0	67.0	8.0	14.0	11.0	13.0	5.0	CDM	76	Common	Alan Varela	https://game-assets.fut.gg/2024/nations/52.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/236.png?quality=100&amp;width=80	CM			https://game-assets.fut.gg/2024/cards/futgg-cards/260599.webp	Versão 1
1817	1817	/players/260599-alan-varela/24-50592247/	alan-varela	77.0	73.0	72.0	61.0	78.0	69.0	68.0	68.0	80.0	69.0	47.0	88.0	81.0	86.0	78.0	82.0	82.0	81.0	75.0	87.0	84.0	63.0	82.0	80.0	82.0	80.0	91.0	82.0	74.0	8.0	14.0	11.0	13.0	5.0	CDM	83	Team of the Week	Alan Varela	https://game-assets.fut.gg/2024/nations/52.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/236.png?quality=100&amp;width=80	CM			https://game-assets.fut.gg/2024/cards/futgg-cards/50592247.webp	Versão 1
4020	4020	/players/252238-alan-velasco/24-252238/	alan-velasco	87.0	79.0	70.0	67.0	73.0	72.0	59.0	56.0	71.0	70.0	67.0	75.0	65.0	75.0	91.0	90.0	71.0	75.0	81.0	81.0	52.0	55.0	45.0	60.0	50.0	69.0	74.0	52.0	63.0	8.0	12.0	7.0	7.0	10.0	LM	75	Common	Alan Velasco	https://game-assets.fut.gg/2024/nations/52.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/695.png?quality=100&amp;width=80	CAM	LW		https://game-assets.fut.gg/2024/cards/futgg-cards/252238.webp	Versão 1
2187	2187	/players/264011-alana-cook/24-264011/	alana-cook	48.0	59.0	43.0	34.0	56.0	45.0	37.0	41.0	62.0	41.0	40.0	71.0	62.0	45.0	43.0	67.0	75.0	67.0	58.0	72.0	85.0	81.0	87.0	86.0	84.0	81.0	70.0	84.0	79.0	7.0	15.0	15.0	6.0	13.0	CB	82	Common	Alana Cook	https://game-assets.fut.gg/2024/nations/95.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/116300.png?quality=100&amp;width=80				https://game-assets.fut.gg/2024/cards/futgg-cards/264011.webp	Versão 1
3340	3340	/players/227109-alanna-kennedy/24-227109/	alanna-kennedy	52.0	56.0	43.0	35.0	63.0	49.0	40.0	57.0	55.0	51.0	71.0	79.0	79.0	68.0	42.0	51.0	71.0	70.0	57.0	79.0	77.0	77.0	78.0	79.0	76.0	79.0	70.0	78.0	76.0	10.0	10.0	10.0	13.0	16.0	CB	77	Common	Alanna Kennedy	https://game-assets.fut.gg/2024/nations/195.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/10.png?quality=100&amp;width=80	CDM			https://game-assets.fut.gg/2024/cards/futgg-cards/227109.webp	Versão 1
3264	3264	/players/206467-alassane-plea/24-206467/	alassane-plea	75.0	65.0	78.0	75.0	78.0	75.0	80.0	67.0	79.0	77.0	73.0	80.0	77.0	82.0	81.0	79.0	78.0	77.0	77.0	78.0	39.0	73.0	29.0	40.0	30.0	82.0	74.0	73.0	67.0	11.0	16.0	15.0	15.0	12.0	CAM	77	Common	Alassane Plea	https://game-assets.fut.gg/2024/nations/18.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/23.png?quality=100&amp;width=80	LM	CF		https://game-assets.fut.gg/2024/cards/futgg-cards/206467.webp	Versão 1
2233	2233	/players/206467-alassane-plea/24-50538115/	alassane-plea	81.0	71.0	84.0	81.0	84.0	81.0	86.0	72.0	83.0	81.0	77.0	84.0	81.0	86.0	85.0	83.0	82.0	81.0	81.0	82.0	44.0	82.0	33.0	45.0	34.0	88.0	79.0	78.0	72.0	11.0	16.0	15.0	15.0	12.0	ST	81	Team of the Week	Alassane Plea	https://game-assets.fut.gg/2024/nations/18.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/23.png?quality=100&amp;width=80	LM	CAM	CF	https://game-assets.fut.gg/2024/cards/futgg-cards/50538115.webp	Versão 1
2122	2122	/players/246774-alba-redondo/24-246774/	alba-redondo	84.0	83.0	81.0	85.0	81.0	80.0	77.0	74.0	66.0	65.0	59.0	81.0	64.0	59.0	84.0	76.0	81.0	85.0	84.0	75.0	21.0	82.0	16.0	23.0	18.0	87.0	75.0	67.0	37.0	10.0	6.0	13.0	7.0	9.0	ST	82	Rare	Alba Redondo	https://game-assets.fut.gg/2024/nations/45.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/1853.png?quality=100&amp;width=80	CF	RW	LW	https://game-assets.fut.gg/2024/cards/futgg-cards/246774.webp	Versão 1
3028	3028	/players/231691-alban-lafont/24-231691/	alban-lafont	48.0	45.0	4.0	6.0	52.0	9.0	9.0	16.0	56.0	13.0	12.0	54.0	51.0	13.0	60.0	53.0	71.0	10.0	14.0	61.0	11.0	13.0	20.0	14.0	12.0	67.0	40.0	70.0	20.0	78.0	69.0	77.0	81.0	78.0	GK	78	Rare	Alban Lafont	https://game-assets.fut.gg/2024/nations/18.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/71.png?quality=100&amp;width=80				https://game-assets.fut.gg/2024/cards/futgg-cards/231691.webp	Versão 1
1388	1388	/players/238004-albert-gudmundsson/24-50569652/	albert-gudmundsson	93.0	97.0	80.0	86.0	86.0	85.0	80.0	82.0	83.0	75.0	75.0	86.0	75.0	82.0	94.0	88.0	79.0	88.0	90.0	86.0	40.0	96.0	35.0	54.0	60.0	96.0	92.0	84.0	64.0	5.0	7.0	10.0	6.0	6.0	ST	85	Team of the Week	Albert Guðmundsson	https://game-assets.fut.gg/2024/nations/24.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/110556.png?quality=100&amp;width=80	RM	LM	CF	https://game-assets.fut.gg/2024/cards/futgg-cards/50569652.webp	Versão 1
3874	3874	/players/210358-alberto-brignoli/24-210358/	alberto-brignoli	31.0	33.0	11.0	20.0	58.0	11.0	20.0	22.0	53.0	17.0	15.0	46.0	42.0	20.0	22.0	32.0	69.0	35.0	12.0	61.0	11.0	30.0	20.0	21.0	20.0	53.0	34.0	42.0	12.0	73.0	77.0	72.0	77.0	79.0	GK	76	Common	Alberto Brignoli	https://game-assets.fut.gg/2024/nations/27.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/1884.png?quality=100&amp;width=80				https://game-assets.fut.gg/2024/cards/futgg-cards/210358.webp	Versão 1
3689	3689	/players/205566-alberto-moreno/24-205566/	alberto-moreno	77.0	80.0	77.0	65.0	80.0	75.0	50.0	54.0	69.0	78.0	55.0	77.0	69.0	73.0	80.0	83.0	75.0	75.0	75.0	68.0	72.0	61.0	67.0	76.0	76.0	71.0	74.0	59.0	81.0	10.0	9.0	14.0	11.0	10.0	LB	76	Common	Alberto Moreno	https://game-assets.fut.gg/2024/nations/45.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/483.png?quality=100&amp;width=80	LWB	LM		https://game-assets.fut.gg/2024/cards/futgg-cards/205566.webp	Versão 1
2791	2791	/players/246364-aldana-cometti/24-246364/	aldana-cometti	63.0	62.0	31.0	25.0	42.0	26.0	23.0	50.0	35.0	28.0	41.0	80.0	65.0	32.0	65.0	76.0	76.0	70.0	55.0	65.0	80.0	81.0	81.0	80.0	77.0	84.0	77.0	79.0	76.0	11.0	9.0	8.0	12.0	12.0	CB	79	Common	Aldana Cometti	https://game-assets.fut.gg/2024/nations/52.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/116334.png?quality=100&amp;width=80	RWB			https://game-assets.fut.gg/2024/cards/futgg-cards/246364.webp	Versão 1
936	936	/players/246364-aldana-cometti/24-50578012/	aldana-cometti	81.0	80.0	41.0	33.0	56.0	35.0	31.0	67.0	41.0	33.0	49.0	95.0	77.0	38.0	75.0	88.0	88.0	81.0	64.0	75.0	88.0	89.0	89.0	88.0	85.0	94.0	86.0	88.0	85.0	11.0	9.0	8.0	12.0	12.0	CB	87	Team of the Week	Aldana Cometti	https://game-assets.fut.gg/2024/nations/52.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/116334.png?quality=100&amp;width=80	RWB			https://game-assets.fut.gg/2024/cards/futgg-cards/50578012.webp	Versão 1
2507	2507	/players/228813-aleix-garcia/24-228813/	aleix-garcia	65.0	63.0	78.0	74.0	77.0	76.0	56.0	60.0	81.0	80.0	78.0	83.0	80.0	79.0	74.0	85.0	79.0	82.0	80.0	78.0	77.0	51.0	68.0	76.0	70.0	63.0	73.0	64.0	65.0	16.0	9.0	8.0	7.0	10.0	CM	80	Common	Aleix García	https://game-assets.fut.gg/2024/nations/45.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/110062.png?quality=100&amp;width=80	CDM			https://game-assets.fut.gg/2024/cards/futgg-cards/228813.webp	Versão 1
